Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,502.709808,510.411804,501.768738,508.356293,493.854218,7204399
2016-07-29,507.192322,507.638092,501.248657,502.685059,488.344757,4444057
2016-08-01,504.220490,505.359680,497.806305,500.010406,485.746399,3681961
2016-08-02,499.267456,505.211090,498.425415,501.644897,487.334259,3558227
2016-08-03,502.437408,502.437408,491.094910,492.308411,478.264130,5479056
2016-08-04,494.809692,495.304993,487.082947,491.837860,477.806976,4701579
2016-08-05,494.314392,504.715790,493.843842,503.353699,488.994293,5588302
2016-08-08,505.161560,512.145386,504.542450,509.792664,495.249603,6256252
2016-08-09,508.678253,512.393005,505.706421,510.510864,495.947296,6133687
2016-08-10,510.783295,512.417786,496.295624,497.112854,482.931488,6217306
2016-08-11,496.270844,506.622711,495.106873,502.288818,487.959808,6539201
2016-08-12,503.725189,516.553589,503.725189,513.036926,498.401306,7552641
2016-08-16,513.259827,517.494690,502.982239,507.638092,493.156464,6169134
2016-08-17,507.241852,509.569794,498.871185,501.892548,487.574860,7147050
2016-08-18,503.229889,507.018982,503.229889,504.245270,489.860443,3576481
2016-08-19,504.220490,506.201721,498.821655,502.685059,488.344757,3774054
2016-08-22,501.248657,505.062500,498.871185,501.174377,486.877136,3084774
2016-08-23,501.248657,502.734589,497.781525,500.480927,486.203491,3378378
2016-08-24,501.100067,506.176941,500.753357,505.458771,491.039307,4024092
2016-08-25,505.805481,509.668854,499.762756,501.595367,487.286133,6904382
2016-08-26,504.170959,510.560394,502.536469,509.124023,494.600006,4448703
2016-08-29,508.802063,524.899475,508.232452,523.760254,508.818726,7473162
2016-08-30,526.013916,529.233398,521.556152,528.193237,513.125305,8385786
2016-08-31,527.450317,531.957581,518.584351,525.023315,510.045746,10750870
2016-09-01,521.556152,531.338440,508.034332,509.767914,495.225525,19669605
2016-09-02,510.708984,511.427185,496.444214,501.917328,487.598938,12979505
2016-09-06,505.161560,507.687622,502.734589,505.161560,490.750610,5312062
2016-09-07,506.201721,508.703003,501.768738,504.047150,489.667938,5966010
2016-09-08,506.721771,513.111206,505.310150,511.848175,497.246460,5633288
2016-09-09,512.640686,520.020752,510.164154,517.370850,502.611572,7047053
2016-09-12,510.362274,523.042114,509.743134,518.336670,503.549866,15545572
2016-09-14,519.079651,524.528015,515.562988,517.469910,502.707825,8586131
2016-09-15,518.584351,530.075439,518.584351,527.499817,512.451599,14477715
2016-09-16,528.490417,541.789368,524.577515,532.725281,517.528076,18148264
2016-09-19,531.239380,538.891846,530.471680,536.118164,520.824097,7696922
2016-09-20,536.910645,537.282104,529.505798,532.056641,516.878540,5321678
2016-09-21,531.957581,537.356384,529.481079,531.090820,515.940125,5050374
2016-09-22,536.415344,542.755249,534.434082,539.362366,523.975708,8658390
2016-09-23,539.387146,549.516113,539.387146,546.222351,530.640015,14346160
2016-09-26,546.519531,559.471741,544.959351,548.401672,532.757263,17635483
2016-09-27,553.255676,557.688660,548.104492,550.036194,534.345032,8941345
2016-09-28,548.748413,548.797974,538.049805,540.204407,524.793823,11454533
2016-09-29,542.359009,550.160034,528.688538,531.189880,516.036438,9811623
2016-09-30,528.985718,542.136108,528.143738,536.762024,521.449524,5168744
2016-10-03,538.396545,548.773193,533.072021,540.229187,524.817810,8364763
2016-10-04,541.393127,548.946533,540.873047,543.027649,527.536499,6051915
2016-10-05,546.816711,548.054993,537.802185,539.585266,524.192261,4979551
2016-10-06,540.873047,557.837280,540.873047,550.184814,534.489502,9742744
2016-10-07,551.769775,556.252258,548.054993,549.293274,533.623352,7051893
2016-10-10,551.769775,555.732239,541.863647,543.027649,527.536499,5332013
2016-10-13,539.387146,539.411926,521.060852,523.611694,508.674469,10124402
2016-10-14,526.509216,535.920044,525.840576,533.765442,518.538452,7045099
2016-10-17,534.929382,535.325623,524.404175,525.345276,510.358582,4535058
2016-10-18,527.995117,536.291504,526.038696,535.474243,520.198608,5110251
2016-10-19,537.133484,542.210388,535.622803,538.569885,523.205872,7879298
2016-10-20,541.838928,543.844910,536.935364,538.668945,523.302124,4672920
2016-10-21,543.349609,543.349609,524.230835,527.103577,512.066650,20125461
2016-10-24,529.976379,531.957581,525.345276,526.657837,511.633636,4851755
2016-10-25,527.499817,527.623657,522.150513,525.444336,510.454865,3534611
2016-10-26,523.066833,524.750916,521.110413,522.076233,507.182678,5051543
2016-10-27,520.615112,522.001953,516.801270,519.426331,504.608429,5926800
2016-10-28,520.070251,524.032715,516.999390,522.522034,507.615845,3751056
2016-11-01,520.714172,523.017334,518.782471,520.565552,505.715210,4718327
2016-11-02,515.612488,516.528809,505.706421,507.068512,492.603149,3248957
2016-11-03,507.118042,512.516846,505.508301,507.167572,492.699371,3374427
2016-11-04,505.334930,508.628723,495.304993,498.053955,483.845764,5323812
2016-11-07,502.239258,503.502289,494.834473,495.874603,481.728577,4387036
2016-11-08,498.128235,498.128235,494.462982,497.038574,482.859344,6198899
2016-11-09,470.539764,499.762756,460.633667,497.583405,483.388611,9986923
2016-11-10,504.517670,509.644073,498.772125,500.456177,486.179443,4506126
2016-11-11,494.240112,503.972839,492.878021,496.171783,482.017303,6818812
2016-11-15,493.571442,495.304993,485.176025,488.073547,474.150024,6685965
2016-11-16,492.828491,493.720032,485.745605,488.643158,474.703430,7638174
2016-11-17,488.370728,494.388702,482.625183,484.284454,470.469086,5827994
2016-11-18,487.875427,491.689270,486.389526,489.113678,475.160492,8382568
2016-11-21,489.138458,492.110291,486.983887,491.094910,477.085236,6106766
2016-11-22,494.165802,499.168396,491.986450,496.023193,481.872894,8143790
2016-11-23,497.781525,500.505707,495.082123,499.762756,485.505798,6049298
2016-11-24,498.053955,498.053955,486.488586,489.039398,475.088379,8728712
2016-11-25,490.351959,493.274261,487.553467,492.184570,478.143799,4824964
2016-11-28,491.837860,495.602173,487.429657,488.692688,474.751526,3836345
2016-11-29,489.856659,497.434814,489.386108,494.165802,480.068542,4562055
2016-11-30,495.280243,495.280243,488.692688,490.376709,476.387512,12735595
2016-12-01,495.304993,502.734589,492.828491,494.190552,480.092560,5827748
2016-12-02,493.274261,497.781525,491.243500,492.704651,478.649078,5760178
2016-12-05,492.828491,495.156403,488.618378,492.258881,478.216034,1840098
2016-12-06,493.323792,498.549255,492.630371,497.880585,483.677368,3104218
2016-12-07,497.286224,499.069336,493.497131,494.884003,480.766235,2275593
2016-12-08,497.806305,506.102661,497.459595,505.235870,490.822784,4038380
2016-12-09,506.201721,511.080475,505.359680,509.644073,495.105225,3802370
2016-12-12,505.458771,515.959229,505.458771,508.777313,494.263214,4164504
2016-12-13,509.173553,515.612488,508.950653,515.018127,500.326019,4783826
2016-12-14,515.018127,527.227417,514.225647,524.775635,509.805145,11140265
2016-12-15,521.258972,528.787598,519.401611,521.531433,506.653473,8921708
2016-12-16,521.060852,526.013916,521.060852,523.611694,508.674469,6895825
2016-12-19,522.546753,528.465698,522.224854,526.286316,511.272644,6926943
2016-12-20,522.398193,525.518616,521.630493,523.983154,509.035278,5394088
2016-12-21,525.072815,528.639038,523.636475,526.633057,511.609528,9399779
2016-12-22,524.032715,526.335876,520.540771,521.729553,506.845947,13334038
2016-12-23,521.060852,529.456299,521.060852,523.685974,508.746490,4737311
2016-12-26,522.224854,527.995117,517.420349,518.807251,504.006958,7070994
2016-12-27,519.005371,528.539978,518.584351,527.351257,512.307312,8049872
2016-12-28,528.936218,529.753479,518.633850,519.921692,505.089661,4447617
2016-12-29,520.070251,529.381958,519.822571,527.722717,512.668091,4048426
2016-12-30,527.400757,537.405945,526.558777,536.118164,520.824097,7251073
2017-01-02,536.910645,539.882446,531.140320,537.455444,522.123230,3275674
2017-01-03,539.808167,543.349609,535.474243,539.585266,524.192261,2969384
2017-01-04,541.318848,541.368347,527.153137,528.564758,513.486145,4796129
2017-01-05,530.471680,534.879883,529.357239,533.641602,518.418274,4030815
2017-01-06,532.056641,537.405945,531.511780,532.428101,517.239258,3620853
2017-01-09,533.443481,537.901245,530.471680,533.790222,518.562561,2413173
2017-01-10,534.929382,542.061768,534.929382,539.808167,524.408813,5237984
2017-01-11,542.359009,542.705688,536.910645,537.926025,522.580444,5296152
2017-01-12,538.396545,540.055786,534.830322,536.563904,521.257141,2017673
2017-01-13,537.183044,543.597229,537.183044,540.080566,524.673462,3338688
2017-01-16,539.857666,541.838928,531.932800,533.072021,517.864868,5544068
2017-01-17,527.499817,528.985718,514.374268,515.736328,501.023682,18106600
2017-01-18,516.404968,519.079651,509.545013,511.427185,496.837463,7322904
2017-01-19,512.714966,517.742310,510.659454,511.996796,497.390839,7053690
2017-01-20,512.120605,513.854187,507.142792,508.083862,493.589539,4054233
2017-01-23,506.102661,510.659454,501.644897,503.180359,488.825897,6326471
2017-01-24,503.725189,509.569794,503.725189,508.826843,494.311310,4347000
2017-01-25,511.154755,511.501465,503.304169,503.873779,489.499542,11009842
2017-01-27,505.334930,509.619324,504.715790,507.737152,493.252686,10089215
2017-01-30,507.662872,518.311951,507.588562,517.494690,502.731873,7235452
2017-01-31,518.510071,521.952393,515.265808,517.692810,502.924347,6980274
2017-02-01,518.138550,520.516052,512.739746,519.896912,505.065674,5220617
2017-02-02,520.070251,520.466492,514.250427,516.850769,502.106323,4199246
2017-02-03,518.089050,520.293152,510.213684,511.972015,497.366791,6100788
2017-02-06,513.631287,517.544189,511.179535,515.934448,501.216217,4611263
2017-02-07,516.107788,516.281189,508.777313,510.609924,496.043549,4571415
2017-02-08,510.609924,514.250427,506.201721,507.761932,493.276764,7490523
2017-02-09,509.173553,512.145386,508.579163,511.526245,496.933746,4551167
2017-02-10,512.640686,512.913086,507.960052,510.238434,495.682648,5777310
2017-02-13,511.650055,512.145386,506.201721,510.089844,495.538300,3953095
2017-02-14,512.640686,521.506653,510.114624,519.971191,505.137726,8419890
2017-02-15,521.506653,523.785034,517.717529,520.714172,505.859497,7031717
2017-02-16,521.333252,529.703918,521.333252,528.738098,513.654541,9070869
2017-02-17,528.242798,534.037842,524.255554,532.700500,517.503845,6852052
2017-02-20,530.248779,534.359802,528.242798,532.651001,517.455811,5376741
2017-02-21,532.551941,540.352966,531.487061,538.990906,523.614868,6547056
2017-02-22,541.368347,600.136292,540.873047,598.080811,581.019165,58759604
2017-02-23,601.102173,605.262695,584.137939,585.822021,569.109924,28728225
2017-02-27,589.660583,622.499329,589.586304,613.633362,596.127991,38499330
2017-02-28,610.215759,618.140625,608.482178,613.212341,595.718994,16665551
2017-03-01,614.227722,616.357544,609.225159,611.454041,594.010803,11253980
2017-03-02,613.138062,621.459167,607.763977,612.568481,595.093506,8336344
2017-03-03,614.945923,637.853760,614.945923,623.366089,605.583069,38907038
2017-03-06,628.542053,649.840149,626.684631,646.546387,628.102051,30793458
2017-03-07,653.233032,657.269714,641.989563,646.348267,627.909668,19416016
2017-03-08,647.710327,647.710327,637.011780,639.537842,621.293457,20000005
2017-03-09,638.943481,642.905884,634.733337,637.333740,619.152283,14350087
2017-03-10,639.067261,641.915283,624.678650,634.807678,616.698242,11438543
2017-03-14,653.183472,653.307312,636.590759,638.695801,620.475342,12813559
2017-03-15,639.463501,651.969971,639.141602,646.348267,627.909668,11125787
2017-03-16,648.849548,649.047668,640.726563,642.732544,624.397095,7348934
2017-03-17,647.858948,653.777832,642.930664,644.243225,625.864563,10488640
2017-03-20,646.868347,646.992188,633.173157,634.386658,616.289246,5939197
2017-03-21,635.080078,635.922119,623.737610,625.966492,608.109253,10428134
2017-03-22,620.121887,627.006592,617.422424,623.935730,606.136414,9364609
2017-03-23,625.644531,632.776917,623.093689,630.671875,612.680481,5449349
2017-03-24,631.068115,639.934082,628.269653,637.333740,619.152283,7514381
2017-03-27,629.582214,633.371277,617.744385,619.676086,601.998352,14976876
2017-03-28,623.093689,626.065552,615.218323,617.026184,599.424011,10017936
2017-03-29,619.973267,624.084290,610.884399,622.425049,604.668884,8733582
2017-03-30,621.607788,631.390076,620.617188,629.359314,611.405273,12858458
2017-03-31,627.056152,662.544739,627.056152,654.248352,635.584290,20947737
2017-04-03,664.699341,683.768555,662.247559,680.871033,661.447571,20715169
2017-04-05,691.049561,702.342468,683.570435,700.856567,680.862854,18609462
2017-04-06,697.884766,717.647400,694.516663,712.496277,692.170654,23361514
2017-04-07,703.976990,710.267395,694.690063,696.696045,676.821106,14710432
2017-04-10,698.380066,705.760071,682.183594,684.189575,664.671448,14199616
2017-04-11,687.409058,693.649902,678.617371,679.731812,660.340881,14883207
2017-04-12,684.907776,686.715637,669.231384,670.643005,651.511292,12667376
2017-04-13,670.643005,680.251892,667.349182,675.992249,656.707886,5867471
2017-04-17,676.091309,691.222900,676.091309,689.390259,669.723816,5463005
2017-04-18,693.402222,698.380066,677.081970,678.666931,659.306274,7391572
2017-04-19,678.072571,684.783936,672.401306,677.973511,658.632568,5340733
2017-04-20,683.025574,686.888977,675.645569,678.344971,658.993530,3873597
2017-04-21,683.768555,703.828430,682.802734,694.665283,674.848267,13951559
2017-04-24,697.909485,710.762695,693.526062,702.045288,682.017761,11774019
2017-04-25,723.145325,726.983948,706.354492,709.673035,689.427856,16966725
2017-04-26,710.762695,713.263977,694.714783,701.574768,681.560669,7736192
2017-04-27,701.847168,705.388611,694.516663,698.132385,678.216492,5801788
2017-04-28,698.256226,703.481689,688.969238,691.049561,671.335632,5468153
2017-05-02,694.417603,694.417603,676.735229,678.840271,659.474731,8579933
2017-05-03,681.985474,683.892395,676.091309,678.617371,659.258179,4384266
2017-05-04,681.044373,683.322754,670.667725,672.599426,653.411926,6629876
2017-05-05,674.407288,677.255310,656.279114,657.888855,639.120911,7198681
2017-05-08,658.755676,663.461060,652.985352,654.496033,635.824890,7414794
2017-05-09,655.783813,660.563538,653.926453,658.929016,640.131470,9740485
2017-05-10,661.133118,675.397888,659.077576,673.169006,653.965271,10571126
2017-05-11,675.645569,678.444031,669.479004,673.391907,654.181763,6361244
2017-05-12,673.639587,675.596008,665.714661,668.884644,649.803101,3472060
2017-05-15,671.831726,671.831726,660.489197,665.739441,646.747559,3109625
2017-05-16,666.705322,681.985474,664.203979,671.782166,652.617981,5840738
2017-05-17,670.147644,676.561890,667.547302,670.197205,651.078247,4543269
2017-05-18,663.832520,668.661743,655.833374,657.443115,638.687866,4518258
2017-05-19,660.241577,661.578918,648.849548,653.233032,634.598022,5913291
2017-05-22,657.022095,660.538757,651.425171,655.858093,637.148132,4061858
2017-05-23,656.625854,658.681335,644.887085,646.645447,628.198303,4256413
2017-05-24,647.611267,650.682190,641.469482,642.757324,624.421021,6611691
2017-05-25,643.896484,650.038269,642.138184,645.109985,626.706726,11963002
2017-05-26,645.852966,665.888062,643.896484,662.371399,643.475708,9890146
2017-05-29,662.222778,676.314209,661.529358,672.079346,652.906677,11086441
2017-05-30,671.584045,675.942749,667.918823,673.292847,654.085510,4457308
2017-05-31,677.081970,677.552490,661.628418,664.055420,645.111694,7579368
2017-06-01,660.092957,663.708679,655.288513,657.888855,639.120911,4399971
2017-06-02,661.232178,663.064819,652.316711,656.155273,637.436890,5304943
2017-06-05,656.898254,664.203979,651.747070,658.433716,639.650208,5000365
2017-06-06,660.712097,660.712097,649.344849,650.236389,631.686768,4426274
2017-06-07,649.443909,664.699341,648.354248,663.213379,644.293579,5168439
2017-06-08,663.708679,666.086182,657.789795,659.597656,640.781006,3647290
2017-06-09,666.234741,670.122925,659.250977,661.578918,642.705811,6385564
2017-06-12,657.046875,658.631836,652.316711,653.530212,634.886719,3891567
2017-06-13,654.099792,657.269714,649.344849,651.004150,632.432678,2780692
2017-06-14,651.771851,673.614807,651.771851,672.376526,653.195313,24431465
2017-06-15,673.614807,690.950500,673.169006,685.477356,665.922424,13056205
2017-06-16,688.028198,691.346741,678.221130,687.879578,668.256104,15096065
2017-06-19,688.572998,701.252808,688.572998,698.008606,678.096252,7031853
2017-06-20,697.884766,704.373230,697.117004,699.544006,679.587830,4680750
2017-06-21,697.290405,707.295532,695.532043,704.323730,684.231201,9226522
2017-06-22,708.013733,715.913879,707.146973,709.598694,689.355652,10207734
2017-06-23,711.257996,714.229797,708.583313,711.183716,690.895508,14372622
2017-06-27,709.276794,714.725098,705.809631,711.827576,691.520996,15040990
2017-06-28,713.214417,713.214417,691.222900,692.684021,672.923523,7184538
2017-06-29,693.427002,698.380066,688.523499,689.811279,670.132690,5952538
2017-06-30,689.464539,689.662659,681.069153,683.520935,664.021851,3606284
2017-07-03,687.582397,690.801880,679.063171,684.040955,664.527039,4243619
2017-07-04,688.473938,706.849792,687.978638,704.298950,684.207214,8683942
2017-07-05,708.013733,716.929199,705.314331,714.551758,694.167480,12556953
2017-07-06,717.548340,718.192261,712.248596,714.502258,694.119324,6271927
2017-07-07,714.725098,741.843079,713.239197,738.574036,717.504395,16542604
2017-07-10,740.530518,743.403259,737.558655,739.416077,718.322449,1617344
2017-07-11,743.452820,745.136841,736.518555,740.159058,719.044250,9689441
2017-07-12,742.660339,755.340149,741.719238,748.455383,727.103882,7893715
2017-07-13,747.291443,755.340149,746.003601,753.903748,737.767334,10619232
2017-07-14,752.863586,760.788513,750.659485,759.674072,743.414185,9474992
2017-07-17,761.283813,772.477661,761.283813,768.589539,752.138855,8652868
2017-07-18,766.137756,768.614319,748.405884,752.814087,736.700989,9063934
2017-07-19,749.198364,761.779114,749.198364,759.277832,743.026367,5441174
2017-07-20,762.645874,767.722778,754.696228,757.271790,741.063293,6288420
2017-07-21,767.722778,788.376953,765.221436,785.058411,768.255188,44831188
2017-07-24,792.487976,804.821106,785.058411,800.041382,782.917419,20042658
2017-07-25,804.722046,804.845886,791.299255,793.552917,776.567871,9259100
2017-07-26,794.568298,807.297607,793.032837,803.756165,786.552734,10131916
2017-07-27,806.356567,808.090088,786.717712,789.912415,773.005249,8495918
2017-07-28,788.154114,795.435059,781.591309,789.739075,772.835693,6614152
2017-07-31,793.453857,801.799744,790.506775,800.016663,782.893250,7645862
2017-08-01,803.756165,803.756165,788.277893,794.271118,777.270691,5681949
2017-08-02,797.441040,810.170410,796.500000,806.950928,789.679077,9592846
2017-08-03,805.786926,824.633301,800.932983,817.302795,799.809448,9094953
2017-08-04,823.692200,823.692200,799.967102,803.458984,786.261963,8574605
2017-08-07,808.139648,808.139648,798.704102,800.586243,783.450623,4401364
2017-08-08,801.403503,802.914185,785.949951,793.751038,776.761841,5058636
2017-08-09,793.230957,802.394104,785.058411,791.893616,774.944092,4816513
2017-08-10,789.045654,795.781799,781.566528,784.736511,767.940247,4701836
2017-08-11,768.193298,782.581909,759.302551,765.865356,749.472961,7843781
2017-08-14,773.171082,784.810791,773.171082,779.139526,762.463013,6202842
2017-08-16,778.619446,780.600708,767.821838,775.697144,759.094238,6265622
2017-08-17,777.133545,791.324036,773.245422,776.192444,759.578979,7304951
2017-08-18,774.657043,781.492249,769.282959,780.303528,763.602051,3662412
2017-08-21,781.096008,784.637451,772.799622,774.855164,758.270325,3495195
2017-08-22,778.619446,782.532349,770.719360,772.700562,756.161865,4399773
2017-08-23,775.078064,785.826172,769.282959,783.597290,766.825378,3839702
2017-08-24,787.534973,789.070374,774.904663,776.663025,760.039490,5839979
2017-08-28,782.111389,783.547729,773.270142,775.920044,759.312378,5684028
2017-08-29,773.592102,776.390564,757.816650,758.881531,742.638489,6998558
2017-08-30,766.509277,777.034485,763.388855,774.706543,758.124878,4769560
2017-08-31,780.105408,791.224976,779.610046,789.763855,772.859924,11585780
2017-09-01,792.413696,800.710083,791.992676,797.490601,780.421326,7121827
2017-09-04,800.165222,810.393311,790.432495,799.100342,781.996521,9950182
2017-09-05,807.347168,809.749390,802.914185,808.634949,791.327087,11637538
2017-09-06,805.564087,818.491516,803.780945,814.974854,797.531311,22496263
2017-09-07,815.272034,824.682861,807.347168,810.418030,793.071960,7478761
2017-09-08,812.300232,815.519714,804.474365,809.229309,791.908752,6114140
2017-09-11,813.588013,819.085876,808.882629,810.219910,792.878113,5856706
2017-09-12,815.024353,817.253235,809.328369,816.015015,798.549194,2999837
2017-09-13,816.262634,851.825562,814.281433,841.027893,823.026733,13557530
2017-09-14,847.764038,853.410522,834.093628,835.926270,818.034302,5476914
2017-09-15,834.093628,844.841736,826.911682,833.895508,816.046997,13196770
2017-09-18,842.018494,843.058655,835.183289,837.610291,819.682312,2336110
2017-09-19,840.730713,840.780273,829.140564,830.725525,812.944824,3562177
2017-09-20,848.061218,864.307251,837.164490,839.195251,821.233337,11511053
2017-09-21,839.046692,843.702515,828.397644,833.449707,815.610718,5976672
2017-09-22,832.013367,832.013367,805.564087,809.724609,792.393433,5673719
2017-09-25,807.347168,820.175537,797.639160,813.835632,796.416443,6566972
2017-09-26,813.984253,819.283997,804.573425,812.399292,795.010803,4875350
2017-09-27,817.847595,817.946655,788.030273,791.645996,774.701660,8514143
2017-09-28,792.141296,795.360779,772.873901,779.065247,762.390259,13636223
2017-09-29,784.315491,785.949951,771.784241,773.567383,757.010132,7691452
2017-10-03,787.534973,796.301880,777.975586,790.853516,773.926208,8466559
2017-10-04,791.695496,817.203735,788.129333,811.161011,793.799072,8725859
2017-10-05,817.253235,820.670837,810.962891,816.411255,798.936951,4906551
2017-10-06,816.262634,831.468506,814.875793,829.190125,811.442322,5998431
2017-10-09,831.121826,831.914307,820.225098,822.850220,805.238098,4084462
2017-10-10,823.196899,839.343872,823.196899,835.282349,817.404175,6798826
2017-10-11,837.362610,850.339600,828.149963,832.260986,814.447510,7116625
2017-10-12,834.192688,868.566833,834.192688,864.554871,846.050049,8603714
2017-10-13,871.043396,882.336304,865.149231,868.220154,849.636963,9926723
2017-10-16,870.746216,883.624146,853.212402,868.566833,849.976196,14772250
2017-10-17,869.755615,875.699219,859.057007,866.139832,847.601135,6414314
2017-10-18,869.161194,909.280945,866.783752,905.912842,886.522827,16924095
2017-10-19,907.200623,913.243347,894.520813,901.356018,882.063660,3698813
2017-10-23,904.327881,935.829285,900.563538,930.925781,911.000488,12670626
2017-10-24,938.801086,938.801086,919.484192,925.477417,905.668701,6395360
2017-10-25,931.272461,937.018005,920.771973,931.074341,911.145813,4620435
2017-10-26,931.173401,948.806274,922.257935,938.503906,918.416382,7771680
2017-10-27,941.079529,947.716614,917.007690,921.118713,901.403381,5306577
2017-10-30,925.229736,936.671265,921.861694,933.649902,913.666199,3610434
2017-10-31,936.076904,936.869385,923.446655,932.015442,912.066833,4386549
2017-11-01,938.850647,948.806274,936.869385,943.605591,923.408875,8109185
2017-11-02,943.853210,947.518494,935.383484,937.711426,917.640869,4743147
2017-11-03,946.973633,946.973633,931.322021,936.423645,916.380676,2214524
2017-11-06,933.649902,933.649902,920.276672,923.743835,903.972229,4503082
2017-11-07,924.585876,926.220337,894.570374,898.186096,878.961426,9436552
2017-11-08,894.025513,897.492676,875.798279,879.463562,860.639709,8192911
2017-11-09,886.348328,901.356018,883.673645,892.044312,872.951233,6925831
2017-11-10,892.490112,892.490112,870.944336,875.550659,856.810608,6425509
2017-11-13,876.689880,883.525085,865.297852,867.031433,848.473694,4194396
2017-11-14,866.783752,886.595947,864.802551,878.373901,859.573425,5760193
2017-11-15,876.194580,882.237244,869.706055,875.402039,856.665100,7048053
2017-11-16,877.185181,897.492676,877.185181,895.362854,876.198730,6996737
2017-11-17,910.321045,916.215210,899.969177,903.337280,884.002441,5639193
2017-11-20,897.690796,915.670349,896.502075,912.203247,892.678650,4260195
2017-11-21,918.097351,930.826721,916.809570,923.793335,904.020691,6037454
2017-11-22,928.647339,929.836060,914.778809,922.010254,902.275757,5103410
2017-11-23,922.257935,940.980469,917.948792,938.107666,918.028625,7398598
2017-11-24,941.079529,950.490295,938.503906,942.169189,922.003235,6455055
2017-11-27,938.355347,948.509094,935.135864,942.416809,922.245544,4724436
2017-11-28,940.930908,942.416809,929.291260,934.491943,914.490295,4685893
2017-11-29,933.006042,941.079529,932.164001,937.117065,917.059204,3709698
2017-11-30,932.609802,932.609802,910.865906,912.896667,893.357178,9524326
2017-12-01,915.769409,922.505554,899.176697,901.554138,882.257446,5129555
2017-12-04,904.922241,905.219421,888.923889,893.133972,874.017578,4662629
2017-12-05,892.589172,912.104187,887.041748,905.120361,885.747375,8448505
2017-12-06,901.455078,921.564514,900.266357,917.948792,898.301270,11112030
2017-12-07,921.316833,927.210938,914.333008,922.802734,903.051331,5581979
2017-12-08,925.081177,928.152039,910.420105,912.351807,892.824036,5641459
2017-12-11,913.788208,917.304871,904.971802,907.547363,888.122437,4980620
2017-12-12,907.349243,920.276672,899.473877,907.002502,887.589294,7283405
2017-12-13,908.290344,916.264709,902.148560,906.061462,886.668274,4221739
2017-12-14,910.370605,916.215210,900.216858,912.847107,893.308655,5068725
2017-12-15,922.257935,924.189636,909.082825,911.113525,891.612244,11264479
2017-12-18,903.386780,923.892395,854.549744,912.351807,892.824036,8575323
2017-12-19,914.927429,918.295471,911.361206,917.255310,897.622620,4103513
2017-12-20,917.205811,918.691711,908.389404,909.528564,890.061157,4819670
2017-12-21,909.825745,915.274109,901.455078,904.377380,885.020264,4186472
2017-12-22,906.061462,913.738647,900.761658,911.757446,892.242371,4918863
2017-12-26,916.165649,930.083740,909.528564,921.069214,901.354858,5351708
2017-12-27,924.239136,928.696899,910.370605,915.075989,895.489868,4393640
2017-12-28,916.561890,925.625977,910.469666,915.521790,895.926147,7158735
2017-12-29,917.800171,923.545715,909.875305,912.401367,892.872498,5117894
2018-01-01,914.035828,914.035828,898.978577,901.207458,881.918274,4362651
2018-01-02,904.426941,910.915405,897.888916,902.594299,883.275391,4383980
2018-01-03,916.314270,917.304871,904.476440,906.210022,886.813721,6233847
2018-01-04,909.528564,913.144287,907.101563,911.658386,892.145386,4157621
2018-01-05,913.144287,918.196411,911.608887,914.580688,895.005188,3434151
2018-01-08,917.403931,922.257935,914.828369,919.830933,900.143066,4073668
2018-01-09,919.434692,935.036804,915.323669,932.114502,912.163696,6596942
2018-01-10,934.145264,938.503906,926.715637,933.501343,913.520874,5412323
2018-01-11,932.956482,933.798523,926.220337,928.944519,909.061584,3622391
2018-01-12,934.145264,943.853210,929.439819,940.088867,919.967407,6955338
2018-01-15,941.079529,949.499695,936.324585,940.237488,920.112793,5132305
2018-01-16,938.801086,938.801086,911.361206,914.283508,894.714417,4995805
2018-01-17,917.304871,920.276672,898.483276,915.818970,896.216980,6093651
2018-01-18,920.276672,920.871033,906.507202,911.064026,891.563782,4329708
2018-01-19,914.333008,925.625977,913.441467,922.555115,902.808899,4602784
2018-01-22,939.098267,965.151306,931.173401,962.377625,941.779114,21090881
2018-01-23,965.844727,981.644958,965.844727,974.017273,953.169678,10396119
2018-01-24,972.531372,972.531372,953.610718,957.276001,936.786682,6594595
2018-01-25,958.811401,962.872925,947.171753,956.830200,936.350403,6308657
2018-01-29,957.127380,968.123169,950.292175,955.443359,934.993286,4567493
2018-01-30,956.731140,956.731140,940.088867,941.475769,921.324646,4237933
2018-01-31,941.079529,955.443359,932.708862,952.273376,931.891052,5792601
2018-02-01,954.205078,963.467285,927.805359,934.987244,914.975037,7626196
2018-02-02,926.220337,935.086304,892.539612,895.858154,876.683411,13367616
2018-02-05,885.605347,903.931641,873.519897,893.678833,874.550781,8856689
2018-02-06,868.764954,889.567810,862.821289,883.723206,864.808167,11104841
2018-02-07,894.075073,896.898315,881.642883,886.001587,867.037842,7168146
2018-02-08,889.468750,902.098999,883.970825,896.056274,876.877258,6380648
2018-02-09,880.652283,893.530212,877.680481,889.419189,870.382324,5344463
2018-02-12,894.520813,909.578125,893.579773,906.903442,887.492371,5481260
2018-02-14,914.333008,933.649902,912.351807,924.883057,905.087036,10267369
2018-02-15,928.845459,936.869385,919.434692,926.864258,907.025879,6167365
2018-02-16,930.777161,933.749023,909.479065,912.648987,893.114868,4443395
2018-02-19,912.351807,923.248535,904.971802,918.295471,898.640503,4126685
2018-02-20,920.276672,920.821533,910.172485,912.450867,892.921021,3903573
